InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,anomaly_score
562608,75049L,LARGE CIRCULAR MIRROR MOBILE,384,2011-08-08 11:45:00,0.85,15502.0,United Kingdom,326.4,-1
562608,22635,CHILDS BREAKFAST SET DOLLY GIRL ,83,2011-08-08 11:45:00,8.5,15502.0,United Kingdom,705.5,-1
562608,22197,POPCORN HOLDER,200,2011-08-08 11:45:00,0.72,15502.0,United Kingdom,144.0,-1
562610,21891,TRADITIONAL WOODEN SKIPPING ROPE,432,2011-08-08 11:56:00,1.25,16333.0,United Kingdom,540.0,-1
562610,21915,RED  HARMONICA IN BOX ,700,2011-08-08 11:56:00,1.06,16333.0,United Kingdom,742.0,-1
562652,85099B,JUMBO BAG RED RETROSPOT,200,2011-08-08 13:34:00,1.79,14844.0,United Kingdom,358.0,-1
562722,82581,TOILET METAL SIGN,250,2011-08-08 16:43:00,0.42,13798.0,United Kingdom,105.0,-1
562787,M,Manual,1,2011-08-09 13:44:00,208.34,15581.0,United Kingdom,208.34,-1
562789,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,240,2011-08-09 13:50:00,2.55,14646.0,Netherlands,612.0,-1
562789,23255,CHILDRENS CUTLERY CIRCUS PARADE,72,2011-08-09 13:50:00,3.75,14646.0,Netherlands,270.0,-1
562789,23293,SET OF 12 FAIRY CAKE BAKING CASES,256,2011-08-09 13:50:00,0.72,14646.0,Netherlands,184.32,-1
562789,23294,SET OF 6 SNACK LOAF BAKING CASES,256,2011-08-09 13:50:00,0.72,14646.0,Netherlands,184.32,-1
562789,23295,SET OF 12 MINI LOAF BAKING CASES,256,2011-08-09 13:50:00,0.72,14646.0,Netherlands,184.32,-1
562789,23297,SET 40 HEART SHAPE PETIT FOUR CASES,240,2011-08-09 13:50:00,1.45,14646.0,Netherlands,348.0,-1
562789,23240,SET OF 4 KNICK KNACK TINS DOILEY ,240,2011-08-09 13:50:00,3.75,14646.0,Netherlands,900.0,-1
562789,23245,SET OF 3 REGENCY CAKE TINS,64,2011-08-09 13:50:00,4.15,14646.0,Netherlands,265.6,-1
562789,20724,RED RETROSPOT CHARLOTTE BAG,200,2011-08-09 13:50:00,0.72,14646.0,Netherlands,144.0,-1
562789,20719,WOODLAND CHARLOTTE BAG,200,2011-08-09 13:50:00,0.72,14646.0,Netherlands,144.0,-1
562789,23204,CHARLOTTE BAG APPLES DESIGN,200,2011-08-09 13:50:00,0.72,14646.0,Netherlands,144.0,-1
562789,20712,JUMBO BAG WOODLAND ANIMALS,300,2011-08-09 13:50:00,1.79,14646.0,Netherlands,537.0,-1
562789,23199,JUMBO BAG APPLES,200,2011-08-09 13:50:00,1.79,14646.0,Netherlands,358.0,-1
562789,23201,JUMBO BAG ALPHABET,200,2011-08-09 13:50:00,1.79,14646.0,Netherlands,358.0,-1
562789,23203,JUMBO BAG DOILEY PATTERNS,400,2011-08-09 13:50:00,1.79,14646.0,Netherlands,716.0,-1
562789,85099B,JUMBO BAG RED RETROSPOT,200,2011-08-09 13:50:00,1.79,14646.0,Netherlands,358.0,-1
562844,POST,POSTAGE,7,2011-08-10 08:41:00,40.0,12444.0,Norway,280.0,-1
562850,85099B,JUMBO BAG RED RETROSPOT,300,2011-08-10 10:08:00,1.79,14680.0,United Kingdom,537.0,-1
562880,23138,SINGLE WIRE HOOK IVORY HEART,250,2011-08-10 10:53:00,1.25,15838.0,United Kingdom,312.5,-1
562880,23139,SINGLE WIRE HOOK PINK HEART,250,2011-08-10 10:53:00,1.25,15838.0,United Kingdom,312.5,-1
562880,21380,WOODEN HAPPY BIRTHDAY GARLAND,144,2011-08-10 10:53:00,2.55,15838.0,United Kingdom,367.2,-1
562880,85099F,JUMBO BAG STRAWBERRY,200,2011-08-10 10:53:00,1.79,15838.0,United Kingdom,358.0,-1
562880,85099B,JUMBO BAG RED RETROSPOT,200,2011-08-10 10:53:00,1.79,15838.0,United Kingdom,358.0,-1
562917,22197,POPCORN HOLDER,600,2011-08-10 13:43:00,0.72,17949.0,United Kingdom,432.0,-1
562946,M,Manual,1,2011-08-11 09:38:00,2500.0,15581.0,United Kingdom,2500.0,-1
562973,22623,BOX OF VINTAGE JIGSAW BLOCKS ,72,2011-08-11 11:42:00,4.95,14911.0,EIRE,356.40000000000003,-1
563020,POST,POSTAGE,3,2011-08-11 12:58:00,40.0,12428.0,Finland,120.0,-1
563038,22998,TRAVEL CARD WALLET KEEP CALM,480,2011-08-11 15:05:00,0.36,16656.0,United Kingdom,172.79999999999998,-1
563038,84508A,CAMOUFLAGE DESIGN TEDDY,240,2011-08-11 15:05:00,2.1,16656.0,United Kingdom,504.0,-1
563074,20974,12 PENCILS SMALL TUBE SKULL,480,2011-08-11 15:58:00,0.55,12931.0,United Kingdom,264.0,-1
563074,22564,ALPHABET STENCIL CRAFT,432,2011-08-11 15:58:00,1.06,12931.0,United Kingdom,457.92,-1
563074,23201,JUMBO BAG ALPHABET,220,2011-08-11 15:58:00,1.79,12931.0,United Kingdom,393.8,-1
563074,22992,REVOLVER WOODEN RULER ,432,2011-08-11 15:58:00,1.65,12931.0,United Kingdom,712.8,-1
563074,22991,GIRAFFE WOODEN RULER,432,2011-08-11 15:58:00,1.65,12931.0,United Kingdom,712.8,-1
563074,21479,WHITE SKULL HOT WATER BOTTLE ,192,2011-08-11 15:58:00,3.39,12931.0,United Kingdom,650.88,-1
563074,22493,PAINT YOUR OWN CANVAS SET,360,2011-08-11 15:58:00,1.45,12931.0,United Kingdom,522.0,-1
563074,22561,WOODEN SCHOOL COLOURING SET,360,2011-08-11 15:58:00,1.45,12931.0,United Kingdom,522.0,-1
563074,23207,LUNCH BAG ALPHABET DESIGN,350,2011-08-11 15:58:00,1.45,12931.0,United Kingdom,507.5,-1
563074,23203,JUMBO BAG DOILEY PATTERNS,300,2011-08-11 15:58:00,1.79,12931.0,United Kingdom,537.0,-1
563074,22191,IVORY DINER WALL CLOCK,90,2011-08-11 15:58:00,7.65,12931.0,United Kingdom,688.5,-1
563074,23215,JINGLE BELL HEART ANTIQUE SILVER,168,2011-08-11 15:58:00,1.79,12931.0,United Kingdom,300.72,-1
563074,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,116,2011-08-11 15:58:00,3.39,12931.0,United Kingdom,393.24,-1
563074,22197,POPCORN HOLDER,600,2011-08-11 15:58:00,0.72,12931.0,United Kingdom,432.0,-1
563074,21731,RED TOADSTOOL LED NIGHT LIGHT,150,2011-08-11 15:58:00,1.45,12931.0,United Kingdom,217.5,-1
563074,84879,ASSORTED COLOUR BIRD ORNAMENT,968,2011-08-11 15:58:00,1.45,12931.0,United Kingdom,1403.6,-1
563076,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,384,2011-08-11 16:12:00,1.25,14646.0,Netherlands,480.0,-1
563076,23270,SET OF 2 CERAMIC PAINTED HEARTS ,192,2011-08-11 16:12:00,1.25,14646.0,Netherlands,240.0,-1
563076,23345, DOLLY GIRL BEAKER,200,2011-08-11 16:12:00,1.08,14646.0,Netherlands,216.0,-1
563076,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,240,2011-08-11 16:12:00,0.42,14646.0,Netherlands,100.8,-1
563076,21731,RED TOADSTOOL LED NIGHT LIGHT,288,2011-08-11 16:12:00,1.45,14646.0,Netherlands,417.59999999999997,-1
563076,22131,FOOD CONTAINER SET 3 LOVE HEART ,144,2011-08-11 16:12:00,1.65,14646.0,Netherlands,237.6,-1
563076,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,240,2011-08-11 16:12:00,2.55,14646.0,Netherlands,612.0,-1
563076,22417,PACK OF 60 SPACEBOY CAKE CASES,240,2011-08-11 16:12:00,0.42,14646.0,Netherlands,100.8,-1
563076,22418,10 COLOUR SPACEBOY PEN,288,2011-08-11 16:12:00,0.72,14646.0,Netherlands,207.35999999999999,-1
563076,22629,SPACEBOY LUNCH BOX ,320,2011-08-11 16:12:00,1.65,14646.0,Netherlands,528.0,-1
563076,22630,DOLLY GIRL LUNCH BOX,320,2011-08-11 16:12:00,1.65,14646.0,Netherlands,528.0,-1
563076,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,200,2011-08-11 16:12:00,0.72,14646.0,Netherlands,144.0,-1
563076,22662,LUNCH BAG DOLLY GIRL DESIGN,200,2011-08-11 16:12:00,1.45,14646.0,Netherlands,290.0,-1
563076,22951,60 CAKE CASES DOLLY GIRL DESIGN,240,2011-08-11 16:12:00,0.42,14646.0,Netherlands,100.8,-1
563076,22956,36 FOIL HEART CAKE CASES,144,2011-08-11 16:12:00,1.85,14646.0,Netherlands,266.40000000000003,-1
563076,23203,JUMBO BAG VINTAGE DOILY ,200,2011-08-11 16:12:00,1.79,14646.0,Netherlands,358.0,-1
563076,23254,CHILDRENS CUTLERY DOLLY GIRL ,72,2011-08-11 16:12:00,3.75,14646.0,Netherlands,270.0,-1
563076,23256,CHILDRENS CUTLERY SPACEBOY ,72,2011-08-11 16:12:00,3.75,14646.0,Netherlands,270.0,-1
563076,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,192,2011-08-11 16:12:00,0.72,14646.0,Netherlands,138.24,-1
563076,84406B,CREAM CUPID HEARTS COAT HANGER,128,2011-08-11 16:12:00,3.75,14646.0,Netherlands,480.0,-1
563076,84836,ZINC METAL HEART DECORATION,216,2011-08-11 16:12:00,1.06,14646.0,Netherlands,228.96,-1
563076,22244,3 HOOK HANGER MAGIC GARDEN,192,2011-08-11 16:12:00,1.65,14646.0,Netherlands,316.79999999999995,-1
563076,22356,CHARLOTTE BAG PINK POLKADOT,200,2011-08-11 16:12:00,0.72,14646.0,Netherlands,144.0,-1
563076,22384,LUNCH BAG PINK POLKADOT,200,2011-08-11 16:12:00,1.45,14646.0,Netherlands,290.0,-1
563076,22423,REGENCY CAKESTAND 3 TIER,32,2011-08-11 16:12:00,10.95,14646.0,Netherlands,350.4,-1
563076,23291,DOLLY GIRL CHILDRENS CUP,192,2011-08-11 16:12:00,1.05,14646.0,Netherlands,201.60000000000002,-1
563076,23292,SPACEBOY CHILDRENS CUP,192,2011-08-11 16:12:00,1.05,14646.0,Netherlands,201.60000000000002,-1
563076,23346,SPACEBOY BEAKER,200,2011-08-11 16:12:00,1.08,14646.0,Netherlands,216.0,-1
563076,23297,SET 40 HEART SHAPE PETIT FOUR CASES,240,2011-08-11 16:12:00,1.45,14646.0,Netherlands,348.0,-1
563076,23275,SET OF 3 HANGING OWLS OLLIE BEAK,192,2011-08-11 16:12:00,1.04,14646.0,Netherlands,199.68,-1
563076,20719,WOODLAND CHARLOTTE BAG,200,2011-08-11 16:12:00,0.72,14646.0,Netherlands,144.0,-1
563076,21124,SET/10 BLUE POLKADOT PARTY CANDLES,288,2011-08-11 16:12:00,1.06,14646.0,Netherlands,305.28000000000003,-1
563076,21122,SET/10 PINK POLKADOT PARTY CANDLES,288,2011-08-11 16:12:00,1.06,14646.0,Netherlands,305.28000000000003,-1
563076,22337,ANGEL DECORATION PAINTED ZINC ,288,2011-08-11 16:12:00,0.55,14646.0,Netherlands,158.4,-1
563076,22336,DOVE DECORATION PAINTED ZINC ,288,2011-08-11 16:12:00,0.55,14646.0,Netherlands,158.4,-1
563076,22158,3 HEARTS HANGING DECORATION RUSTIC,256,2011-08-11 16:12:00,2.55,14646.0,Netherlands,652.8,-1
563076,22335,HEART DECORATION PAINTED ZINC ,288,2011-08-11 16:12:00,0.55,14646.0,Netherlands,158.4,-1
563076,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,240,2011-08-11 16:12:00,0.19,14646.0,Netherlands,45.6,-1
563076,21544,SKULLS  WATER TRANSFER TATTOOS ,200,2011-08-11 16:12:00,0.65,14646.0,Netherlands,130.0,-1
563076,22992,REVOLVER WOODEN RULER ,144,2011-08-11 16:12:00,1.65,14646.0,Netherlands,237.6,-1
563100,POST,POSTAGE,6,2011-08-12 09:57:00,40.0,12381.0,Norway,240.0,-1
563163,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,144,2011-08-12 12:16:00,2.75,16013.0,United Kingdom,396.0,-1
563163,79321,CHILLI LIGHTS,72,2011-08-12 12:16:00,4.95,16013.0,United Kingdom,356.40000000000003,-1
563164,23132,SMALL IVORY HEART WALL ORGANISER,60,2011-08-12 12:18:00,4.95,16013.0,United Kingdom,297.0,-1
563165,23345, DOLLY GIRL BEAKER,200,2011-08-12 12:36:00,1.08,14646.0,Netherlands,216.0,-1
563165,23346,SPACEBOY BEAKER,200,2011-08-12 12:36:00,1.08,14646.0,Netherlands,216.0,-1
563166,79000,MOROCCAN TEA GLASS,600,2011-08-12 12:37:00,0.65,18092.0,United Kingdom,390.0,-1
563173,22659,LUNCH BOX I LOVE LONDON,320,2011-08-12 13:27:00,1.65,17381.0,United Kingdom,528.0,-1
563179,21731,RED TOADSTOOL LED NIGHT LIGHT,288,2011-08-12 14:19:00,1.45,12431.0,Australia,417.59999999999997,-1
563198,75049L,LARGE CIRCULAR MIRROR MOBILE,192,2011-08-14 10:38:00,0.85,15270.0,United Kingdom,163.2,-1
563259,84813,SET OF 4 DIAMOND NAPKIN RINGS,34,2011-08-15 12:19:00,10.95,17958.0,United Kingdom,372.29999999999995,-1
563351,22847,BREAD BIN DINER STYLE IVORY,15,2011-08-15 14:17:00,14.95,16902.0,United Kingdom,224.25,-1
563374,62018,SOMBRERO ,200,2011-08-16 10:03:00,1.25,13953.0,United Kingdom,250.0,-1
563411,84212,"ASSORTED FLOWER COLOUR ""LEIS""",480,2011-08-16 11:10:00,0.42,16927.0,United Kingdom,201.6,-1
563561,84946,ANTIQUE SILVER T-LIGHT GLASS,288,2011-08-17 14:02:00,1.06,18073.0,United Kingdom,305.28000000000003,-1
563563,20969,RED FLORAL FELTCRAFT SHOULDER BAG,288,2011-08-17 14:03:00,3.39,16029.0,United Kingdom,976.32,-1
563563,22149,FELTCRAFT 6 FLOWER FRIENDS,400,2011-08-17 14:03:00,1.85,16029.0,United Kingdom,740.0,-1
563563,20971,PINK BLUE FELT CRAFT TRINKET BOX,576,2011-08-17 14:03:00,1.06,16029.0,United Kingdom,610.5600000000001,-1
563563,22147,FELTCRAFT BUTTERFLY HEARTS,400,2011-08-17 14:03:00,1.25,16029.0,United Kingdom,500.0,-1
563563,22568,FELTCRAFT CUSHION OWL,240,2011-08-17 14:03:00,3.39,16029.0,United Kingdom,813.6,-1
563563,22569,FELTCRAFT CUSHION BUTTERFLY,240,2011-08-17 14:03:00,3.75,16029.0,United Kingdom,900.0,-1
563563,22570,FELTCRAFT CUSHION RABBIT,240,2011-08-17 14:03:00,3.39,16029.0,United Kingdom,813.6,-1
563563,22273,FELTCRAFT DOLL MOLLY,480,2011-08-17 14:03:00,2.55,16029.0,United Kingdom,1224.0,-1
563575,21875,KINGS CHOICE MUG,576,2011-08-17 15:05:00,1.06,17949.0,United Kingdom,610.5600000000001,-1
563575,21069,VINTAGE BILLBOARD TEA MUG,684,2011-08-17 15:05:00,1.06,17949.0,United Kingdom,725.0400000000001,-1
563575,21871,SAVE THE PLANET MUG,824,2011-08-17 15:05:00,1.06,17949.0,United Kingdom,873.44,-1
563588,23298,SPOTTY BUNTING,196,2011-08-17 19:15:00,4.15,17450.0,United Kingdom,813.4000000000001,-1
563590,22666,RECIPE BOX PANTRY YELLOW DESIGN,124,2011-08-17 20:02:00,3.2,17450.0,United Kingdom,396.8,-1
563590,22117,METAL SIGN HER DINNER IS SERVED ,248,2011-08-17 20:02:00,3.2,17450.0,United Kingdom,793.6,-1
563590,23286,BLUE VINTAGE SPOT BEAKER,410,2011-08-17 20:02:00,1.08,17450.0,United Kingdom,442.8,-1
563590,23288,GREEN VINTAGE SPOT BEAKER,500,2011-08-17 20:02:00,1.08,17450.0,United Kingdom,540.0,-1
563590,23285,PINK VINTAGE SPOT BEAKER,500,2011-08-17 20:02:00,1.08,17450.0,United Kingdom,540.0,-1
563590,22989,SET 2 PANTRY DESIGN TEA TOWELS,360,2011-08-17 20:02:00,3.28,17450.0,United Kingdom,1180.8,-1
563590,22993,SET OF 4 PANTRY JELLY MOULDS,236,2011-08-17 20:02:00,1.43,17450.0,United Kingdom,337.47999999999996,-1
563590,22979,PANTRY WASHING UP BRUSH,168,2011-08-17 20:02:00,1.65,17450.0,United Kingdom,277.2,-1
563590,22978,PANTRY ROLLING PIN,180,2011-08-17 20:02:00,4.02,17450.0,United Kingdom,723.5999999999999,-1
563590,22728,ALARM CLOCK BAKELIKE PINK,222,2011-08-17 20:02:00,4.08,17450.0,United Kingdom,905.76,-1
563590,22730,ALARM CLOCK BAKELIKE IVORY,250,2011-08-17 20:02:00,4.08,17450.0,United Kingdom,1020.0,-1
563590,22969,HOMEMADE JAM SCENTED CANDLES,696,2011-08-17 20:02:00,1.7,17450.0,United Kingdom,1183.2,-1
563590,22960,JAM MAKING SET WITH JARS,230,2011-08-17 20:02:00,4.6,17450.0,United Kingdom,1058.0,-1
563590,22722,SET OF 6 SPICE TINS PANTRY DESIGN,210,2011-08-17 20:02:00,4.25,17450.0,United Kingdom,892.5,-1
563590,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,152,2011-08-17 20:02:00,5.08,17450.0,United Kingdom,772.16,-1
563590,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,352,2011-08-17 20:02:00,5.15,17450.0,United Kingdom,1812.8000000000002,-1
563613,22929,SCHOOL DESK AND CHAIR ,2,2011-08-18 08:49:00,65.0,12688.0,Israel,130.0,-1
563613,22823,CHEST NATURAL WOOD 20 DRAWERS,1,2011-08-18 08:49:00,125.0,12688.0,Israel,125.0,-1
563614,22946,WOODEN ADVENT CALENDAR CREAM,60,2011-08-18 08:51:00,12.75,12415.0,Australia,765.0,-1
563614,23340,VINTAGE CHRISTMAS CAKE FRILL,240,2011-08-18 08:51:00,1.45,12415.0,Australia,348.0,-1
563614,23343,JUMBO BAG VINTAGE CHRISTMAS ,200,2011-08-18 08:51:00,1.79,12415.0,Australia,358.0,-1
563614,23346,SPACEBOY BEAKER,200,2011-08-18 08:51:00,1.08,12415.0,Australia,216.0,-1
563614,23360,SET 8 CANDLES VINTAGE DOILY,144,2011-08-18 08:51:00,1.65,12415.0,Australia,237.6,-1
563614,23345, DOLLY GIRL BEAKER,200,2011-08-18 08:51:00,1.08,12415.0,Australia,216.0,-1
563614,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,216,2011-08-18 08:51:00,0.72,12415.0,Australia,155.51999999999998,-1
563614,22940,FELTCRAFT CHRISTMAS FAIRY,336,2011-08-18 08:51:00,3.75,12415.0,Australia,1260.0,-1
563614,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,240,2011-08-18 08:51:00,3.39,12415.0,Australia,813.6,-1
563614,22492,MINI PAINT SET VINTAGE ,576,2011-08-18 08:51:00,0.55,12415.0,Australia,316.8,-1
563614,23207,LUNCH BAG ALPHABET DESIGN,200,2011-08-18 08:51:00,1.45,12415.0,Australia,290.0,-1
563614,23209,LUNCH BAG VINTAGE DOILY ,200,2011-08-18 08:51:00,1.45,12415.0,Australia,290.0,-1
563614,23241,TREASURE TIN GYMKHANA DESIGN,144,2011-08-18 08:51:00,1.85,12415.0,Australia,266.40000000000003,-1
563614,22630,DOLLY GIRL LUNCH BOX,256,2011-08-18 08:51:00,1.65,12415.0,Australia,422.4,-1
563614,22629,SPACEBOY LUNCH BOX ,256,2011-08-18 08:51:00,1.65,12415.0,Australia,422.4,-1
563614,23240,SET OF 4 KNICK KNACK TINS DOILY ,96,2011-08-18 08:51:00,3.75,12415.0,Australia,360.0,-1
563614,23237,SET OF 4 KNICK KNACK TINS LEAF,96,2011-08-18 08:51:00,3.75,12415.0,Australia,360.0,-1
563614,22423,REGENCY CAKESTAND 3 TIER,32,2011-08-18 08:51:00,10.95,12415.0,Australia,350.4,-1
563614,23298,SPOTTY BUNTING,100,2011-08-18 08:51:00,4.15,12415.0,Australia,415.00000000000006,-1
563614,47566,PARTY BUNTING,100,2011-08-18 08:51:00,4.15,12415.0,Australia,415.00000000000006,-1
563614,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,64,2011-08-18 08:51:00,4.25,12415.0,Australia,272.0,-1
563614,21731,RED TOADSTOOL LED NIGHT LIGHT,432,2011-08-18 08:51:00,1.45,12415.0,Australia,626.4,-1
563614,22544,MINI JIGSAW SPACEBOY,240,2011-08-18 08:51:00,0.36,12415.0,Australia,86.39999999999999,-1
563614,21915,RED  HARMONICA IN BOX ,240,2011-08-18 08:51:00,1.06,12415.0,Australia,254.4,-1
563614,21914,BLUE HARMONICA IN BOX ,240,2011-08-18 08:51:00,1.06,12415.0,Australia,254.4,-1
563614,22619,SET OF 6 SOLDIER SKITTLES,160,2011-08-18 08:51:00,3.39,12415.0,Australia,542.4,-1
563614,23193,BUFFALO BILL TREASURE BOOK BOX,216,2011-08-18 08:51:00,1.95,12415.0,Australia,421.2,-1
563614,23194,GYMKHANA TREASURE BOOK BOX,216,2011-08-18 08:51:00,2.25,12415.0,Australia,486.0,-1
563614,23177,TREASURE ISLAND BOOK BOX,216,2011-08-18 08:51:00,1.95,12415.0,Australia,421.2,-1
563614,23314,VINTAGE CHRISTMAS TABLECLOTH,100,2011-08-18 08:51:00,10.39,12415.0,Australia,1039.0,-1
563614,23312,VINTAGE CHRISTMAS GIFT SACK,100,2011-08-18 08:51:00,3.75,12415.0,Australia,375.0,-1
563614,22950,36 DOILIES VINTAGE CHRISTMAS,288,2011-08-18 08:51:00,1.25,12415.0,Australia,360.0,-1
563614,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,288,2011-08-18 08:51:00,0.72,12415.0,Australia,207.35999999999999,-1
563614,22952,60 CAKE CASES VINTAGE CHRISTMAS,240,2011-08-18 08:51:00,0.42,12415.0,Australia,100.8,-1
563614,23234,BISCUIT TIN VINTAGE CHRISTMAS,216,2011-08-18 08:51:00,2.49,12415.0,Australia,537.84,-1
563616,84991,60 TEATIME FAIRY CAKE CASES,480,2011-08-18 09:39:00,0.4,13027.0,United Kingdom,192.0,-1
563616,21977,PACK OF 60 PINK PAISLEY CAKE CASES,720,2011-08-18 09:39:00,0.4,13027.0,United Kingdom,288.0,-1
563616,21975,PACK OF 60 DINOSAUR CAKE CASES,720,2011-08-18 09:39:00,0.4,13027.0,United Kingdom,288.0,-1
563616,21213,PACK OF 72 SKULL CAKE CASES,720,2011-08-18 09:39:00,0.4,13027.0,United Kingdom,288.0,-1
563616,21212,PACK OF 72 RETROSPOT CAKE CASES,1200,2011-08-18 09:39:00,0.4,13027.0,United Kingdom,480.0,-1
563623,22423,REGENCY CAKESTAND 3 TIER,32,2011-08-18 10:23:00,10.95,15189.0,United Kingdom,350.4,-1
563684,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,504,2011-08-18 12:23:00,1.69,17386.0,United Kingdom,851.76,-1
563727,85104,SILVER GLASS T-LIGHT SET,144,2011-08-18 17:04:00,2.55,15797.0,United Kingdom,367.2,-1
563729,22423,REGENCY CAKESTAND 3 TIER,20,2011-08-18 17:39:00,12.75,14051.0,United Kingdom,255.0,-1
563729,15056N,EDWARDIAN PARASOL NATURAL,48,2011-08-18 17:39:00,5.95,14051.0,United Kingdom,285.6,-1
563742,22634,CHILDS BREAKFAST SET SPACEBOY ,32,2011-08-19 08:57:00,8.5,17929.0,United Kingdom,272.0,-1
563747,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-08-19 10:05:00,1.45,13089.0,United Kingdom,232.0,-1
563819,15056BL,EDWARDIAN PARASOL BLACK,60,2011-08-19 11:56:00,4.95,14062.0,United Kingdom,297.0,-1
563819,15056N,EDWARDIAN PARASOL NATURAL,60,2011-08-19 11:56:00,4.95,14062.0,United Kingdom,297.0,-1
563819,20679,EDWARDIAN PARASOL RED,120,2011-08-19 11:56:00,4.95,14062.0,United Kingdom,594.0,-1
563900,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2011-08-21 11:05:00,1.79,14566.0,Channel Islands,358.0,-1
563900,85099B,JUMBO BAG RED RETROSPOT,200,2011-08-21 11:05:00,1.79,14566.0,Channel Islands,358.0,-1
563900,23199,JUMBO BAG APPLES,200,2011-08-21 11:05:00,1.79,14566.0,Channel Islands,358.0,-1
563900,22386,JUMBO BAG PINK POLKADOT,200,2011-08-21 11:05:00,1.79,14566.0,Channel Islands,358.0,-1
563902,85099B,JUMBO BAG RED RETROSPOT,200,2011-08-21 11:06:00,1.79,17029.0,United Kingdom,358.0,-1
563908,22151,PLACE SETTING WHITE HEART,432,2011-08-21 12:21:00,0.36,18109.0,United Kingdom,155.51999999999998,-1
563938,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-08-22 09:21:00,1.45,18144.0,United Kingdom,232.0,-1
563950,22423,REGENCY CAKESTAND 3 TIER,48,2011-08-22 10:39:00,10.95,12471.0,Germany,525.5999999999999,-1
563951,15056N,EDWARDIAN PARASOL NATURAL,60,2011-08-22 10:42:00,4.95,16839.0,United Kingdom,297.0,-1
564045,22423,REGENCY CAKESTAND 3 TIER,64,2011-08-22 12:59:00,10.95,16013.0,United Kingdom,700.8,-1
564046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,400,2011-08-22 12:59:00,2.55,16013.0,United Kingdom,1019.9999999999999,-1
564054,22030,SWALLOWS GREETING CARD,408,2011-08-22 13:55:00,0.36,17857.0,United Kingdom,146.88,-1
564054,22727,ALARM CLOCK BAKELIKE RED ,400,2011-08-22 13:55:00,3.39,17857.0,United Kingdom,1356.0,-1
564054,22728,ALARM CLOCK BAKELIKE PINK,400,2011-08-22 13:55:00,3.39,17857.0,United Kingdom,1356.0,-1
564054,22729,ALARM CLOCK BAKELIKE ORANGE,100,2011-08-22 13:55:00,3.39,17857.0,United Kingdom,339.0,-1
564054,22726,ALARM CLOCK BAKELIKE GREEN,200,2011-08-22 13:55:00,3.39,17857.0,United Kingdom,678.0,-1
564076,37449,CERAMIC CAKE STAND + HANGING CAKES,48,2011-08-22 15:27:00,8.5,14045.0,United Kingdom,408.0,-1
564132,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,240,2011-08-23 10:56:00,0.29,12901.0,United Kingdom,69.6,-1
564132,22988,SOLDIERS EGG CUP ,360,2011-08-23 10:56:00,1.06,12901.0,United Kingdom,381.6,-1
564132,21977,PACK OF 60 PINK PAISLEY CAKE CASES,600,2011-08-23 10:56:00,0.42,12901.0,United Kingdom,252.0,-1
564164,22616,PACK OF 12 LONDON TISSUES ,300,2011-08-23 13:30:00,0.25,17940.0,United Kingdom,75.0,-1
564169,22956,36 FOIL HEART CAKE CASES,144,2011-08-23 13:55:00,2.1,14646.0,Netherlands,302.40000000000003,-1
564219,17003,BROCADE RING PURSE ,720,2011-08-24 09:30:00,0.25,16422.0,United Kingdom,180.0,-1
564219,22090,PAPER BUNTING RETROSPOT,120,2011-08-24 09:30:00,2.55,16422.0,United Kingdom,306.0,-1
564225,23086,ZINC  STAR T-LIGHT HOLDER ,288,2011-08-24 10:06:00,1.04,17268.0,United Kingdom,299.52,-1
564248,82580,BATHROOM METAL SIGN,250,2011-08-24 10:37:00,0.42,13798.0,United Kingdom,105.0,-1
564272,16014,SMALL CHINESE STYLE SCISSOR,2000,2011-08-24 10:52:00,0.32,16308.0,United Kingdom,640.0,-1
564305,84078A,SET/4 WHITE RETRO STORAGE CUBES ,4,2011-08-24 12:20:00,34.95,14875.0,United Kingdom,139.8,-1
564306,15056P,EDWARDIAN PARASOL PINK,48,2011-08-24 12:23:00,5.95,17865.0,United Kingdom,285.6,-1
564310,84997B,CHILDRENS CUTLERY RETROSPOT RED ,72,2011-08-24 12:51:00,3.75,15769.0,United Kingdom,270.0,-1
